reservation_id,user_id,nbr_place,number_of_voyageurs,Status,reminderSent,volId_frequency,account_age_days,payment_delay_days,total_payment_amount,payment_failures_count,payment_status,Pays,Ville,newsletter_abonne,satisfaction_client,annulations_precedentes,modifications_reservation,tentatives_paiement,email_domain,suspicious_email_domain,is_fraud,reservation_date,reservation_time
res_134909,user_3130,3,3,en attente,False,72,4,4,751.15,0,réussi,Morocco,Casablanca,True,3,0,0,0,gmail.com,False,0,2024-08-12,10:45:39.665327
res_441376,user_2653,2,2,en attente,True,58,15,6,100.95,0,réussi,France,Casablanca,False,5,1,0,0,hotmail.com,False,0,2024-11-25,22:19:32.701597
res_256548,user_1604,3,3,confirmé,True,56,20,2,421.51,0,réussi,Germany,Paris,False,5,0,0,0,gmail.com,False,0,2025-01-23,12:11:14.679379
res_129241,user_1840,3,2,confirmé,True,23,29,7,484.95,0,réussi,USA,New York,False,3,1,0,1,gmail.com,False,0,2025-02-08,23:59:14.709300
res_588858,user_9580,3,2,confirmé,True,26,23,2,778.59,0,réussi,Germany,New York,False,5,2,0,0,gmail.com,False,0,2025-01-11,02:59:47.672306
res_948466,user_5535,1,1,confirmé,False,17,7,5,113.22,0,réussi,Germany,New York,True,5,1,0,0,gmail.com,False,0,2024-09-13,02:48:11.695080
res_326645,user_2729,1,1,confirmé,True,68,1,7,249.92,0,réussi,Morocco,Tunis,False,4,0,1,1,gmail.com,False,0,2025-07-01,07:38:02.702120
res_531256,user_2986,3,1,annulé,True,90,12,7,673.53,0,réussi,France,New York,False,1,4,2,2,gmail.com,False,1,2025-07-25,23:30:31.641466
res_662030,user_6237,1,1,confirmé,False,29,10,6,120.22,0,réussi,France,Berlin,True,5,1,0,1,yahoo.com,False,0,2025-01-26,18:15:33.707205
res_236495,user_2457,1,1,confirmé,True,5,1,1,259.99,0,réussi,Tunisia,Berlin,False,5,0,0,0,gmail.com,False,0,2025-07-02,08:29:24.724304
res_232127,user_6572,1,1,confirmé,True,94,30,3,58.04,0,réussi,France,Paris,False,1,0,3,0,gmail.com,False,0,2025-06-01,23:35:25.710661
res_676802,user_6319,3,2,annulé,True,14,11,5,550.43,0,réussi,Morocco,Berlin,False,2,2,3,1,tempmail.com,True,1,2025-07-30,17:50:44.637277
res_641866,user_2136,2,2,confirmé,True,38,1,4,289.29,0,réussi,Germany,Casablanca,False,5,2,0,0,mailinator.com,True,0,2024-12-23,14:37:26.670402
res_515276,user_4096,2,2,confirmé,True,98,11,0,213.5,0,réussi,Germany,Tunis,False,1,0,0,1,gmail.com,False,0,2024-11-17,06:49:44.734773
res_253205,user_6295,3,1,confirmé,True,65,27,6,388.74,0,réussi,Morocco,New York,False,2,1,0,1,tempmail.com,True,0,2025-05-25,19:47:26.698355
res_338112,user_4981,3,2,en attente,True,60,18,3,758.08,0,réussi,France,Tunis,False,1,0,0,0,gmail.com,False,0,2024-10-03,00:46:25.676970
res_662761,user_1133,2,2,confirmé,False,65,28,4,125.27,0,réussi,France,Casablanca,False,1,3,4,5,mailinator.com,True,1,2025-08-12,23:11:50.634062
res_543359,user_7687,2,2,annulé,True,15,21,2,426.67,0,réussi,USA,New York,False,2,0,1,0,yahoo.com,False,0,2025-05-01,20:44:27.696729
res_227968,user_6039,2,1,confirmé,True,11,3,7,212.87,0,réussi,Morocco,Casablanca,True,4,1,0,0,gmail.com,False,0,2025-02-26,14:00:05.711940
res_810220,user_2122,1,1,confirmé,True,16,5,1,250.29,0,réussi,Morocco,New York,True,3,0,0,0,hotmail.com,False,0,2025-06-15,19:12:12.713668
res_302858,user_7888,3,1,confirmé,False,23,16,4,459.79,0,réussi,Germany,Paris,True,5,1,0,0,gmail.com,False,0,2025-06-08,20:18:11.713324
res_728258,user_5491,1,1,confirmé,True,92,23,2,66.93,0,réussi,USA,Berlin,True,4,4,4,4,tempmail.com,True,1,2025-08-09,15:44:23.642457
res_477959,user_5524,2,1,confirmé,True,61,14,6,166.62,0,réussi,USA,Berlin,False,4,1,0,0,hotmail.com,False,0,2025-03-02,18:57:14.674591
res_123470,user_4013,1,1,confirmé,True,78,14,6,281.86,0,réussi,Germany,Casablanca,True,3,3,3,2,gmail.com,False,1,2025-08-02,09:06:46.644969
res_247738,user_4255,1,1,confirmé,True,48,16,1,156.45,0,réussi,USA,New York,True,5,0,0,2,gmail.com,False,0,2024-09-18,21:12:50.715877
res_280304,user_2597,2,2,confirmé,True,95,5,4,416.84,0,réussi,USA,Paris,True,3,1,1,0,hotmail.com,False,0,2025-06-22,18:33:10.720412
res_777531,user_9926,3,2,confirmé,True,46,20,4,262.51,0,réussi,France,Berlin,True,4,0,0,0,gmail.com,False,0,2024-10-28,17:29:16.735492
res_997784,user_2061,2,2,confirmé,True,43,5,1,460.37,0,réussi,Tunisia,Casablanca,True,2,0,1,1,yahoo.com,False,0,2024-11-09,03:49:17.679166
res_248990,user_2970,2,1,confirmé,True,14,18,2,570.07,0,réussi,Tunisia,Casablanca,True,4,0,0,0,mailinator.com,True,0,2025-01-31,14:33:01.655001
res_592126,user_6522,2,2,confirmé,False,44,8,2,355.72,0,réussi,Morocco,New York,False,4,1,0,0,gmail.com,False,0,2024-12-20,06:17:12.647618
res_544906,user_5368,3,3,confirmé,True,73,13,3,512.9,0,réussi,USA,Casablanca,False,3,0,0,0,hotmail.com,False,0,2025-01-23,20:18:12.696744
res_398724,user_8520,1,1,confirmé,False,70,19,0,63.76,0,réussi,Tunisia,Paris,False,5,0,0,0,yahoo.com,False,0,2025-06-30,01:34:49.717011
res_979422,user_1502,3,3,confirmé,True,84,13,1,158.97,0,réussi,USA,New York,False,2,2,2,0,yahoo.com,False,0,2025-07-16,19:55:02.729862
res_940178,user_5911,3,1,confirmé,False,42,4,2,178.45,0,réussi,Morocco,Paris,True,1,0,0,0,gmail.com,False,0,2024-11-10,15:00:02.718903
res_103587,user_1957,3,1,confirmé,True,80,3,6,663.24,0,réussi,USA,Tunis,True,1,1,0,0,yahoo.com,False,0,2024-08-15,18:42:17.646416
res_634931,user_8749,2,2,confirmé,False,70,4,4,183.9,0,réussi,Germany,New York,False,5,1,0,0,gmail.com,False,0,2024-12-07,12:47:58.696168
res_787194,user_7918,1,1,confirmé,True,74,16,7,154.57,0,réussi,France,Tunis,False,3,0,0,1,gmail.com,False,0,2025-01-11,15:07:33.728913
res_791290,user_8780,2,2,confirmé,True,49,18,1,147.22,0,réussi,Morocco,Paris,False,5,0,0,1,gmail.com,False,0,2024-08-17,10:31:14.707303
res_210365,user_8654,2,1,confirmé,True,47,11,1,567.01,0,réussi,USA,Paris,False,3,1,0,1,hotmail.com,False,0,2024-10-16,11:14:35.682224
res_508995,user_7933,3,2,confirmé,True,86,12,5,367.37,0,réussi,Tunisia,Berlin,True,2,0,0,0,gmail.com,False,0,2025-01-02,21:30:14.687517
res_825250,user_9324,2,2,confirmé,True,38,20,4,457.74,0,réussi,Tunisia,Tunis,False,4,0,1,0,gmail.com,False,0,2024-12-13,11:42:26.709420
res_588674,user_4516,3,2,en attente,True,100,6,3,522.18,0,réussi,USA,Berlin,False,2,0,0,0,mailinator.com,True,0,2025-05-11,00:05:25.721443
res_510702,user_5142,3,3,confirmé,True,3,13,1,350.86,0,réussi,France,Paris,True,1,1,0,0,hotmail.com,False,0,2024-11-05,02:41:46.649327
res_937922,user_5621,3,3,en attente,False,43,7,1,615.75,0,réussi,Morocco,Tunis,False,4,1,0,0,gmail.com,False,0,2024-11-10,10:34:14.703879
res_777992,user_9141,3,3,annulé,True,35,22,4,181.72,0,réussi,France,Tunis,False,2,1,0,1,gmail.com,False,0,2025-06-27,10:09:24.652711
res_578561,user_9159,3,1,confirmé,True,13,29,2,369.27,0,réussi,Germany,Paris,True,4,0,2,1,hotmail.com,False,0,2025-02-18,16:12:54.713202
res_360289,user_5492,1,1,confirmé,True,86,17,5,163.19,0,réussi,Germany,New York,False,2,0,0,0,yahoo.com,False,0,2025-02-15,17:36:12.691075
res_767290,user_1539,1,1,confirmé,True,36,12,2,117.73,0,réussi,Germany,Berlin,False,4,1,0,0,yahoo.com,False,0,2024-08-22,11:31:39.724363
res_958600,user_6744,1,1,confirmé,True,16,21,4,170.05,0,réussi,Tunisia,Casablanca,True,5,0,0,0,mailinator.com,True,0,2025-02-04,09:38:29.687882
res_125751,user_2954,3,3,confirmé,True,3,0,2,367.24,0,réussi,USA,Berlin,True,5,0,0,0,gmail.com,False,0,2024-10-16,02:27:20.738365
res_993085,user_5022,2,2,annulé,False,91,3,5,317.79,0,réussi,Morocco,New York,False,4,1,3,7,tempmail.com,True,1,2025-07-18,13:13:35.632051
res_143598,user_4344,3,2,en attente,True,16,13,5,306.73,0,réussi,Tunisia,Paris,True,3,1,1,0,gmail.com,False,0,2025-07-18,07:29:07.715750
res_815557,user_5488,1,1,confirmé,True,74,15,6,61.74,0,réussi,USA,Casablanca,False,2,0,0,0,gmail.com,False,0,2024-12-30,22:28:37.653375
res_101972,user_5924,2,2,confirmé,False,68,20,7,219.17,0,réussi,Tunisia,Paris,False,2,1,0,0,hotmail.com,False,0,2024-09-17,16:55:35.667092
res_991253,user_9102,1,1,en attente,True,81,30,3,75.76,0,réussi,Germany,New York,True,5,1,4,5,mailinator.com,True,1,2025-08-03,23:07:22.645845
res_767441,user_1848,2,2,confirmé,True,10,24,4,587.19,0,réussi,Morocco,New York,False,4,0,0,0,mailinator.com,True,0,2024-09-13,23:06:34.734013
res_939192,user_1238,2,2,confirmé,False,30,25,0,356.77,0,réussi,Germany,Casablanca,False,3,1,1,0,gmail.com,False,0,2025-01-13,03:06:16.706911
res_945166,user_7227,1,1,confirmé,True,43,14,0,278.38,0,réussi,USA,Casablanca,True,2,0,1,0,gmail.com,False,0,2025-03-08,21:03:59.666149
res_422805,user_8521,3,3,confirmé,True,71,23,5,857.82,0,réussi,USA,Tunis,True,5,1,0,0,gmail.com,False,0,2024-12-29,04:33:05.703721
res_343212,user_2289,2,1,confirmé,True,63,18,6,535.81,0,réussi,Morocco,Berlin,False,5,0,0,0,gmail.com,False,0,2025-01-12,12:41:30.694974
res_213927,user_2568,1,1,confirmé,True,41,30,6,150.38,0,réussi,USA,Tunis,True,1,0,0,1,hotmail.com,False,0,2025-07-30,08:04:23.695246
res_870881,user_1643,2,2,confirmé,False,74,23,6,328.45,0,réussi,Tunisia,Casablanca,True,4,3,3,2,mailinator.com,True,1,2025-08-13,06:23:24.637570
res_192201,user_8444,1,1,confirmé,True,97,8,0,276.27,0,réussi,Germany,Casablanca,True,2,0,0,0,mailinator.com,True,0,2025-07-16,12:32:04.687004
res_595043,user_8583,2,2,annulé,False,35,3,4,361.63,1,échoué,Morocco,Paris,True,3,2,3,4,mailinator.com,True,1,2025-07-09,03:50:25.644519
res_598628,user_2200,3,3,confirmé,True,7,16,5,361.24,0,réussi,France,Tunis,True,4,1,0,0,gmail.com,False,0,2024-09-02,06:35:55.715483
res_409996,user_5795,3,2,confirmé,True,34,11,2,700.76,0,réussi,Morocco,Berlin,True,2,0,0,0,gmail.com,False,0,2025-03-19,18:30:23.657548
res_580195,user_9388,1,1,confirmé,False,95,14,1,208.52,0,réussi,Morocco,Tunis,False,5,0,0,1,gmail.com,False,0,2024-11-02,01:13:09.732677
res_395192,user_8170,1,1,annulé,True,83,10,1,282.01,1,échoué,Morocco,Tunis,True,3,2,4,4,mailinator.com,True,1,2025-07-22,18:36:39.636485
res_696752,user_9087,3,1,confirmé,True,57,3,4,476.02,0,réussi,Morocco,Tunis,False,2,1,0,0,hotmail.com,False,0,2024-10-04,07:30:37.706985
res_998562,user_5559,2,1,annulé,True,6,30,6,258.81,0,réussi,Germany,Tunis,True,4,0,1,0,hotmail.com,False,0,2025-03-08,05:10:27.706127
res_267003,user_5011,2,1,confirmé,True,4,5,5,498.38,0,réussi,Germany,Paris,False,2,1,0,5,tempmail.com,True,1,2025-07-08,08:55:22.645135
res_327184,user_6441,2,1,en attente,False,8,2,6,254.13,0,réussi,Germany,Paris,True,5,0,1,1,gmail.com,False,0,2024-11-05,06:25:28.695962
res_791179,user_8941,2,2,confirmé,False,31,10,7,595.75,0,réussi,Germany,Tunis,True,4,1,0,0,yahoo.com,False,0,2025-06-16,15:41:32.738808
res_944507,user_3832,3,2,confirmé,True,53,14,3,365.93,0,réussi,France,New York,True,3,0,0,0,gmail.com,False,0,2025-01-16,01:25:12.651696
res_761475,user_8368,2,2,confirmé,True,31,28,6,136.88,0,réussi,USA,New York,True,1,2,1,2,mailinator.com,True,1,2025-08-07,14:17:09.644200
res_740081,user_2532,2,1,confirmé,True,49,19,2,566.22,0,réussi,Morocco,Tunis,True,2,0,0,1,gmail.com,False,0,2024-09-07,08:45:35.724845
res_922948,user_2059,3,2,confirmé,True,11,27,2,511.86,0,réussi,USA,New York,False,2,2,0,0,gmail.com,False,0,2025-05-03,02:33:33.724529
res_354879,user_7555,3,2,confirmé,True,90,27,0,734.16,0,réussi,Morocco,Tunis,False,3,1,0,0,hotmail.com,False,0,2024-10-08,09:21:18.659250
res_954056,user_9853,1,1,en attente,False,37,9,2,69.81,0,réussi,USA,Paris,True,2,0,0,0,gmail.com,False,0,2025-05-22,08:48:38.673013
res_187733,user_8918,1,1,confirmé,True,51,0,4,92.66,0,réussi,Germany,Berlin,True,1,0,0,0,hotmail.com,False,0,2025-03-10,22:01:32.681918
res_204758,user_9780,3,2,confirmé,True,84,0,0,753.29,0,réussi,Morocco,Paris,True,5,1,0,0,gmail.com,False,0,2024-11-11,04:33:33.662244
res_646172,user_8958,3,1,confirmé,True,97,3,3,851.28,0,réussi,Germany,Tunis,False,4,0,0,0,yahoo.com,False,0,2025-05-08,07:48:51.671515
res_585577,user_5304,2,1,en attente,False,8,7,1,543.48,0,réussi,Tunisia,Berlin,False,3,1,0,0,hotmail.com,False,0,2024-09-30,03:31:26.736297
res_685311,user_3919,2,1,confirmé,True,17,15,2,209.29,0,réussi,Tunisia,Tunis,True,4,0,0,0,gmail.com,False,0,2025-05-07,11:18:52.736072
res_705816,user_4657,1,1,confirmé,True,13,16,6,205.73,0,réussi,Germany,Tunis,True,3,0,0,0,gmail.com,False,0,2025-08-01,17:20:36.725281
res_939747,user_6659,2,2,confirmé,True,6,7,3,489.55,0,réussi,France,Paris,True,3,0,0,0,gmail.com,False,0,2025-02-02,19:28:14.667276
res_221862,user_9515,2,2,confirmé,False,89,6,5,331.82,0,réussi,USA,New York,False,5,0,0,0,tempmail.com,True,0,2025-05-29,13:24:22.663333
res_867918,user_2553,3,2,confirmé,False,23,23,4,289.07,0,réussi,France,Casablanca,True,4,1,0,0,tempmail.com,True,0,2024-10-22,05:07:55.685205
res_144003,user_1596,2,1,confirmé,True,62,25,3,261.11,0,réussi,France,Berlin,False,4,0,1,0,hotmail.com,False,0,2025-06-13,01:39:35.648574
res_384017,user_3452,1,1,en attente,False,95,14,6,119.67,0,réussi,Morocco,Tunis,True,3,0,0,0,gmail.com,False,0,2025-01-21,15:27:44.711215
res_117509,user_7071,1,1,confirmé,True,50,2,3,193.59,0,réussi,France,Paris,False,2,0,2,0,gmail.com,False,0,2025-05-19,19:16:02.679135
res_324116,user_2520,3,3,annulé,True,84,19,4,400.87,0,réussi,USA,Tunis,True,5,2,0,4,tempmail.com,True,1,2025-08-06,04:24:06.640629
res_174861,user_7987,3,2,annulé,True,31,0,6,208.09,1,échoué,Morocco,Berlin,True,5,2,3,5,tempmail.com,True,1,2025-07-04,06:02:43.644089
res_459824,user_6093,2,2,confirmé,True,36,6,7,495.49,0,réussi,USA,Berlin,False,5,0,1,0,gmail.com,False,0,2025-04-23,09:23:30.665301
res_711458,user_5618,1,1,en attente,False,54,13,2,163.4,0,réussi,USA,Paris,False,5,0,0,0,mailinator.com,True,0,2025-02-05,04:50:04.683678
res_797271,user_3961,3,3,confirmé,True,48,26,0,639.52,0,réussi,Morocco,New York,True,4,0,1,0,gmail.com,False,0,2024-11-03,07:58:30.683405
res_213549,user_2738,2,1,confirmé,False,21,17,1,160.75,0,réussi,Tunisia,Paris,True,4,0,0,0,yahoo.com,False,0,2025-05-01,05:51:12.731892
res_803492,user_3303,1,1,en attente,True,35,23,3,148.86,0,réussi,Germany,Berlin,False,1,0,0,0,gmail.com,False,0,2025-04-21,06:56:22.663365
res_345097,user_2070,2,2,confirmé,False,52,7,5,183.91,0,réussi,Tunisia,Berlin,True,2,0,0,0,mailinator.com,True,0,2025-04-29,17:18:54.670342
res_633188,user_2102,2,2,confirmé,True,47,29,2,142.0,0,réussi,Morocco,Paris,False,3,1,0,0,hotmail.com,False,0,2024-11-26,09:21:37.691024
res_236923,user_1310,2,1,confirmé,True,70,20,7,426.52,0,réussi,Tunisia,Tunis,True,1,0,0,0,gmail.com,False,0,2024-08-12,21:43:47.693357
res_721759,user_6853,1,1,annulé,True,11,30,4,134.89,0,réussi,Germany,Casablanca,True,3,2,0,0,tempmail.com,True,0,2024-12-10,02:12:28.698497
res_465509,user_2425,3,2,annulé,False,98,24,4,373.28,0,réussi,France,Berlin,True,2,6,2,3,mailinator.com,True,1,2025-07-28,18:12:48.635150
res_112151,user_8964,2,1,confirmé,True,14,8,7,180.44,1,échoué,USA,Tunis,False,1,2,2,1,mailinator.com,True,1,2025-07-01,10:40:34.644886
res_915184,user_4855,3,1,confirmé,True,4,15,5,193.15,0,réussi,Morocco,Berlin,True,2,0,1,0,hotmail.com,False,0,2025-06-26,09:12:42.657649
res_412551,user_3959,3,2,en attente,False,71,8,2,878.24,0,réussi,Tunisia,Tunis,False,1,1,0,0,tempmail.com,True,0,2024-12-08,03:23:10.739634
res_299122,user_5861,2,2,confirmé,True,8,13,2,311.5,0,réussi,Germany,New York,False,3,3,2,1,tempmail.com,True,1,2025-07-12,19:52:00.631415
res_857465,user_4984,3,2,confirmé,True,70,27,0,497.08,0,réussi,France,Berlin,True,5,0,0,0,yahoo.com,False,0,2025-08-13,17:21:52.673072
res_773258,user_8833,1,1,confirmé,True,70,28,3,164.87,0,réussi,Morocco,Tunis,False,2,3,0,0,gmail.com,False,0,2025-06-26,04:46:25.706434
res_425367,user_8505,2,2,confirmé,True,10,2,7,357.53,0,réussi,France,Casablanca,True,3,0,0,0,yahoo.com,False,0,2024-10-25,17:36:47.663471
res_209153,user_8718,2,2,confirmé,True,26,30,1,364.5,0,réussi,USA,Tunis,False,2,2,1,0,hotmail.com,False,0,2025-01-20,05:51:27.695555
res_578931,user_1564,1,1,confirmé,True,3,4,7,156.73,0,réussi,Tunisia,Berlin,False,5,0,0,0,yahoo.com,False,0,2024-11-20,06:59:40.713698
res_266014,user_4985,1,1,confirmé,True,74,24,3,144.71,0,réussi,France,New York,True,5,1,2,0,gmail.com,False,0,2024-09-27,23:27:44.662365
res_484604,user_5265,2,2,confirmé,False,71,30,6,128.97,0,réussi,Tunisia,Berlin,False,1,2,0,0,yahoo.com,False,0,2024-11-06,03:50:04.734446
res_908108,user_8505,3,2,confirmé,True,47,20,4,670.81,0,réussi,Germany,New York,False,5,0,1,0,gmail.com,False,0,2025-07-02,13:25:27.734271
res_564919,user_3333,1,1,annulé,True,51,24,3,85.11,0,réussi,USA,Tunis,True,3,2,0,4,mailinator.com,True,1,2025-07-23,12:48:30.645812
res_171978,user_6748,1,1,confirmé,True,67,13,6,295.9,0,réussi,Tunisia,Tunis,True,2,0,1,0,gmail.com,False,0,2025-01-16,09:05:37.657183
res_943542,user_9292,2,1,confirmé,True,22,16,1,427.45,0,réussi,Morocco,Tunis,False,4,0,0,0,gmail.com,False,0,2024-09-24,18:51:38.666660
res_424700,user_6363,1,1,confirmé,True,68,2,6,295.75,0,réussi,Morocco,Berlin,True,2,0,0,0,yahoo.com,False,0,2025-06-07,06:14:02.720181
res_131483,user_1981,1,1,annulé,True,18,25,5,134.74,0,réussi,France,Berlin,True,1,0,0,0,gmail.com,False,0,2025-06-14,10:56:25.656861
res_634225,user_5701,2,2,confirmé,True,7,17,7,337.91,0,réussi,France,Paris,False,1,0,0,0,hotmail.com,False,0,2025-06-01,09:27:21.706809
res_784870,user_1253,2,1,confirmé,True,15,22,1,346.04,0,réussi,France,Paris,True,2,0,0,1,gmail.com,False,0,2024-10-10,10:44:16.676399
res_249550,user_6071,2,2,confirmé,False,88,9,0,383.45,0,réussi,Morocco,Casablanca,True,2,3,1,2,tempmail.com,True,1,2025-07-17,05:05:16.642863
res_528649,user_8220,2,1,annulé,True,24,5,4,200.47,0,réussi,Germany,Casablanca,True,2,3,4,5,mailinator.com,True,1,2025-07-05,00:54:12.641777
res_751646,user_5635,1,1,en attente,False,85,26,1,57.04,0,réussi,USA,Tunis,True,5,0,0,2,hotmail.com,False,0,2025-08-14,10:52:03.700847
res_772737,user_9490,1,1,confirmé,True,92,17,5,134.78,0,réussi,Tunisia,Casablanca,True,1,2,1,0,hotmail.com,False,0,2024-08-23,23:42:33.686702
res_349180,user_9284,3,2,confirmé,True,62,8,6,792.22,0,réussi,Tunisia,Casablanca,False,2,1,0,1,yahoo.com,False,0,2024-12-08,14:47:10.682242
res_228051,user_1349,2,2,en attente,True,76,9,2,113.19,0,réussi,USA,New York,False,3,0,1,1,gmail.com,False,0,2025-04-09,20:17:49.702502
res_636561,user_8203,2,1,confirmé,False,28,21,2,261.67,0,réussi,France,Paris,False,1,3,3,1,tempmail.com,True,1,2025-08-11,15:39:39.644585
res_435010,user_1063,1,1,confirmé,True,82,0,0,78.83,0,réussi,USA,Tunis,False,2,0,0,0,gmail.com,False,0,2024-12-02,17:03:48.687998
res_811666,user_6469,3,1,confirmé,True,99,11,6,418.68,0,réussi,Morocco,Casablanca,False,5,0,0,0,gmail.com,False,0,2024-10-03,04:56:23.683764
res_647882,user_1877,1,1,confirmé,True,78,21,1,158.95,0,réussi,France,Paris,True,5,0,0,0,gmail.com,False,0,2025-05-18,06:17:59.727798
res_856037,user_1319,1,1,confirmé,True,34,6,7,162.21,0,réussi,Germany,Casablanca,False,4,0,0,1,hotmail.com,False,0,2025-04-04,06:23:44.656243
res_734565,user_7499,3,2,annulé,True,50,7,5,223.26,1,échoué,Tunisia,Casablanca,False,1,0,2,3,mailinator.com,True,1,2025-07-26,03:09:33.634857
res_288301,user_8079,2,2,annulé,True,12,28,3,511.71,0,réussi,USA,New York,False,5,3,4,3,tempmail.com,True,1,2025-08-16,09:18:00.641448
res_104356,user_7342,2,1,confirmé,True,12,1,7,529.46,0,réussi,France,Tunis,False,4,2,1,0,gmail.com,False,0,2024-07-25,13:30:30.706025
res_862477,user_3004,2,1,confirmé,False,4,23,2,454.51,0,réussi,USA,New York,False,4,0,0,0,tempmail.com,True,0,2025-04-14,04:34:05.662027
res_697710,user_1447,1,1,confirmé,True,83,27,0,208.62,0,réussi,Tunisia,New York,False,5,1,0,1,gmail.com,False,0,2025-04-08,15:38:27.698161
res_949730,user_1954,1,1,confirmé,False,22,10,6,123.78,0,réussi,France,New York,False,1,0,1,0,gmail.com,False,0,2025-05-06,14:58:25.732261
res_500729,user_5734,3,1,en attente,True,90,13,6,267.4,0,réussi,Tunisia,Berlin,False,4,1,0,0,gmail.com,False,0,2025-05-15,19:59:21.735920
res_456263,user_1797,3,3,confirmé,True,51,26,0,415.67,0,réussi,Germany,Berlin,True,3,1,2,1,gmail.com,False,0,2024-11-09,15:04:40.697126
res_114400,user_6624,2,1,annulé,False,30,26,4,221.52,0,réussi,France,Tunis,True,1,3,3,4,tempmail.com,True,1,2025-08-16,16:02:59.637407
res_879872,user_4402,1,1,confirmé,True,64,2,7,221.75,0,réussi,Morocco,Berlin,False,3,0,0,0,hotmail.com,False,0,2025-06-19,08:06:33.674130
res_218704,user_8533,3,1,annulé,False,8,6,4,387.09,0,réussi,Tunisia,Tunis,True,3,0,0,0,gmail.com,False,0,2024-07-28,16:51:04.703282
res_252796,user_5893,2,2,confirmé,True,86,5,0,423.5,0,réussi,USA,New York,False,3,1,0,0,hotmail.com,False,0,2025-01-06,19:29:45.712769
res_799216,user_8935,3,3,confirmé,True,53,27,3,826.0,0,réussi,USA,Berlin,False,5,1,0,0,gmail.com,False,0,2025-06-23,06:19:36.686231
res_583152,user_6056,2,1,confirmé,True,20,3,1,387.72,0,réussi,Tunisia,Berlin,True,3,0,0,0,yahoo.com,False,0,2024-12-14,23:13:35.739726
res_235797,user_3173,3,2,confirmé,False,91,6,7,646.54,0,réussi,Tunisia,New York,True,2,1,2,0,gmail.com,False,0,2025-02-18,05:27:57.666099
res_584385,user_4755,1,1,annulé,True,44,3,0,163.24,0,réussi,Tunisia,Paris,True,4,0,0,0,yahoo.com,False,0,2025-01-14,15:32:14.652545
res_285476,user_6927,2,2,confirmé,False,54,23,5,447.39,0,réussi,Germany,New York,False,2,0,1,0,hotmail.com,False,0,2024-10-06,02:20:03.672105
res_378819,user_1517,1,1,confirmé,False,58,29,5,281.53,0,réussi,Morocco,Tunis,False,3,1,1,1,gmail.com,False,0,2025-08-07,09:53:30.694250
res_143792,user_4886,2,1,confirmé,False,8,26,3,324.84,0,réussi,Morocco,Tunis,False,1,0,1,0,yahoo.com,False,0,2025-04-13,18:32:42.737653
res_858160,user_1752,1,1,confirmé,False,74,1,7,284.54,0,réussi,Tunisia,New York,False,5,2,0,0,gmail.com,False,0,2024-08-29,08:42:16.711388
res_323153,user_7811,2,2,confirmé,True,33,18,5,549.45,0,réussi,Morocco,Tunis,False,1,0,0,0,gmail.com,False,0,2024-11-26,18:54:33.738250
res_499657,user_3608,3,1,confirmé,False,2,17,4,273.11,0,réussi,Morocco,Paris,False,1,1,0,0,mailinator.com,True,0,2024-10-23,08:28:43.719461
